ANIMAL_ID,AGE,FEED_INTAKE,WEIGHT_NA,WEIGHT
5070,69,"1,916",25,25
5070,70,"1,947",NA,
5070,71,"1,337",NA,
5070,72,"2,696",NA,
5070,73,"1,945",NA,
5070,74,"2,592",NA,
5070,75,"2,56",NA,
5070,76,"3,223",29,29
5070,77,"2,499",NA,
5070,78,"3,411",NA,
5070,79,"2,283",NA,
5070,80,"3,635",NA,
5070,81,"3,123",NA,
5070,82,"2,93",NA,
5070,83,"2,431",32,32
5070,84,"2,342",NA,
5070,85,"2,566",NA,
5070,86,"1,423",NA,
5070,87,"3,997",NA,
5070,88,"2,213",NA,
5070,89,"2,678",NA,
5070,90,"3,344",38,38
5070,91,"2,758",NA,
5070,92,"2,024",NA,
5070,93,"3,994",NA,
5070,94,"3,956",NA,
5070,95,"2,82",NA,
5070,96,"2,373",NA,
5070,97,"2,868",NA,
5070,98,"3,507",NA,
5070,99,"3,053",NA,
5070,100,"2,166",NA,
5070,101,"2,894",NA,
5070,102,"1,94",NA,
5070,103,"2,688",NA,
5070,104,"4,628",43,43
5070,105,"3,117",NA,
5070,106,"2,245",NA,
5070,107,"2,16",NA,
5070,108,"3,405",NA,
5070,109,"2,85",NA,
5070,110,"2,427",NA,
5070,111,"2,629",46,46
5070,112,"2,417",NA,
5070,113,"2,313",NA,
5070,114,"3,591",NA,
5070,115,"2,744",NA,
5070,116,"2,225",NA,
5070,117,"2,381",NA,
5070,118,"1,587",48,48
5070,119,"1,339",NA,
5070,120,"1,525",NA,
5070,121,"1,772",NA,
5070,122,"2,102",NA,
5070,123,"2,146",NA,
5070,124,"1,24",NA,
5070,125,"2,683",54,54
5070,126,"1,543",NA,
5070,127,"2,327",NA,
5070,128,"1,866",NA,
5070,129,"1,219",NA,
5070,130,"2,263",NA,
5070,131,"1,876",NA,
5070,132,"2,149",NA,
5070,133,"2,348",62,62
5070,134,"2,182",NA,
5070,135,"2,194",NA,
5070,136,"2,747",NA,
5070,137,"1,583",NA,
5070,138,"1,943",NA,
5070,139,"2,661",NA,
5070,140,"2,535",68,68
5070,141,"1,383",NA,
5070,142,"2,541",NA,
5070,143,"1,084",NA,
5070,144,"2,478",NA,
5070,145,"2,012",NA,
5070,146,"1,632",72,72
5070,147,"2,106",NA,
5070,148,"0,892",NA,
5070,149,"2,528",NA,
5070,150,"1,769",NA,
5070,151,"1,918",NA,
5070,152,"1,739",NA,
5070,153,"2,086",78,78
5070,154,"1,254",NA,
5070,155,"2,123",NA,
5070,156,"2,791",NA,
5070,157,"1,606",NA,
5070,158,"3,127",NA,
5070,159,"2,916",NA,
5070,160,"2,758",86,86
5070,161,"2,07",NA,
5070,162,"2,619",NA,
5070,163,"3,03",NA,
5070,164,"3,557",NA,
5070,165,"2,349",NA,
5070,166,"3,37",NA,
5070,167,"2,728",93,93
5070,168,"2,566",NA,
5070,169,"2,795",NA,
5070,170,"2,597",NA,
5070,171,"2,881",NA,
5070,172,"3,383",NA,
5070,173,"2,506",NA,
5070,174,"2,932",101,101
5070,175,"2,431",NA,
5070,176,"2,363",NA,
5070,177,"2,117",NA,
5070,178,"3,985",NA,
5070,180,"1,424",NA,
5070,181,"2,658",103,103
5070,182,"3,11",NA,
5070,183,"2,604",NA,
5070,184,"1,696",NA,
5071,69,"2,483",22,22
5071,70,"2,35",NA,
5071,71,"2,504",NA,
5071,72,"2,218",NA,
5071,73,"1,983",NA,
5071,74,"2,53",NA,
5071,75,"1,485",NA,
5071,76,"2,177",25,25
5071,77,"2,393",NA,
5071,78,"3,045",NA,
5071,79,"2,721",NA,
5071,80,"2,61",NA,
5071,81,"3,427",NA,
5071,82,"1,888",NA,
5071,83,"2,016",30,30
5071,84,"2,871",NA,
5071,85,"2,362",NA,
5071,86,"3,137",NA,
5071,87,"2,944",NA,
5071,88,"3,153",NA,
5071,89,"2,425",NA,
5071,90,"3,253",35,35
5071,91,"3,186",NA,
5071,92,"2,21",NA,
5071,93,"3,014",NA,
5071,94,"3,433",NA,
5071,95,"2,175",NA,
5071,96,"2,625",NA,
5071,97,"2,358",40,40
5071,98,"2,815",NA,
5071,99,"3,513",NA,
5071,100,"2,33",NA,
5071,101,"2,888",NA,
5071,102,"3,148",NA,
5071,103,"2,509",NA,
5071,104,"3,006",45,45
5071,105,"2,359",NA,
5071,106,"2,505",NA,
5071,107,"2,727",NA,
5071,108,"3,15",NA,
5071,109,"2,123",NA,
5071,110,"3,612",NA,
5071,111,"2,871",48,48
5071,112,"2,894",NA,
5071,113,"2,636",NA,
5071,114,"3,781",NA,
5071,115,"2,989",NA,
5071,116,"3,478",NA,
5071,117,"2,864",NA,
5071,118,"1,494",53,53
5071,119,"1,703",NA,
5071,120,"1,974",NA,
5071,121,"2,969",NA,
5071,122,"1,75",NA,
5071,123,"1,504",NA,
5071,124,"2,265",NA,
5071,125,"1,803",59,59
5071,126,"2,671",NA,
5071,127,"2,305",NA,
5071,128,"1,603",NA,
5071,129,"1,626",NA,
5071,130,"2,523",NA,
5071,131,"1,831",NA,
5071,132,"1,724",NA,
5071,133,"1,677",65,65
5071,134,"2,242",NA,
5071,135,"2,419",NA,
5071,136,"1,658",NA,
5071,137,"2,449",NA,
5071,138,"1,7",NA,
5071,139,"2,418",NA,
5071,140,"2,59",73,73
5071,141,"2,251",NA,
5071,142,"1,77",NA,
5071,143,"2,16",NA,
5071,144,"1,904",NA,
5071,145,"1,541",NA,
5071,146,"0,451",75,75
5071,147,"1,365",NA,
5071,148,"0,797",NA,
5071,149,"2,552",NA,
5071,150,"3,093",NA,
5071,151,"2,515",NA,
5071,152,"3,161",NA,
5071,153,"2,435",82,82
5071,154,"2,664",NA,
5071,155,"3,146",NA,
5071,156,"1,744",NA,
5071,157,"3,092",NA,
5071,158,"2,824",NA,
5071,159,"2,64",NA,
5071,160,"2,272",87,87
5071,161,"3,267",NA,
5071,162,"2,672",NA,
5071,163,"2,392",NA,
5071,164,"2,806",NA,
5071,165,"3,056",NA,
5071,166,"1,833",NA,
5071,167,"2,987",94,94
5071,168,"2,905",NA,
5071,169,"3,396",NA,
5071,170,"2,954",NA,
5071,171,"1,224",NA,
5071,172,"3,044",NA,
5071,173,"2,999",NA,
5071,174,"2,436",102,102
5071,175,"1,488",NA,
5071,176,"2,826",NA,
5071,177,"2,423",NA,
5071,178,"3,055",NA,
5071,179,"1,362",NA,
5071,180,"2,202",NA,
5071,181,"2,462",106,106
5071,182,"2,567",NA,
5071,183,"3,424",NA,
5071,184,"2,05",NA,
5072,69,"0,613",24,24
5072,70,"0,285",NA,
5072,71,"0,245",NA,
5072,72,"0,272",NA,
5072,73,"0,352",NA,
5072,74,"0,732",NA,
5072,75,"0,388",NA,
5072,76,"1,178",27,27
5072,77,"0,885",NA,
5072,78,"1,016",NA,
5072,79,"1,184",NA,
5072,80,"1,096",NA,
5072,81,"1,192",NA,
5072,82,"1,365",NA,
5072,83,"1,335",31,31
5072,84,"1,211",NA,
5072,85,"1,42",NA,
5072,86,"1,099",NA,
5072,87,"1,394",NA,
5072,88,"1,267",NA,
5072,89,"1,713",NA,
5072,90,"1,292",36,36
5072,91,"1,892",NA,
5072,92,"1,814",NA,
5072,93,"1,598",NA,
5072,94,"1,625",NA,
5072,95,"1,818",NA,
5072,96,"1,866",NA,
5072,97,"1,907",NA,
5072,98,"1,91",NA,
5072,99,"2,339",NA,
5072,100,"2,156",NA,
5072,101,"1,815",NA,
5072,102,"1,726",NA,
5072,103,"2,186",NA,
5072,104,"2,043",47,47
5072,105,"2,281",NA,
5072,106,"2,119",NA,
5072,107,"2,334",NA,
5072,108,"2,177",NA,
5072,109,"2,253",NA,
5072,110,"2,13",NA,
5072,111,"2,169",53,53
5072,112,"2,291",NA,
5072,113,"2,526",NA,
5072,114,"1,952",NA,
5072,115,"2,602",NA,
5072,116,"2,526",NA,
5072,117,"1,968",NA,
5072,118,"1,172",57,57
5072,119,"1,034",NA,
5072,120,"1,42",NA,
5072,121,"1,916",NA,
5072,122,"1,644",NA,
5072,123,"1,909",NA,
5072,124,"2,266",NA,
5072,125,"2,445",63,63
5072,126,"2,877",NA,
5072,127,"2,295",NA,
5072,128,"2,674",NA,
5072,129,"2,549",NA,
5072,130,"2,307",NA,
5072,131,"3,165",NA,
5072,132,"2,746",NA,
5072,133,"2,803",71,71
5072,134,"3,029",NA,
5072,135,"2,822",NA,
5072,136,"2,357",NA,
5072,137,"2,385",NA,
5072,138,"1,88",NA,
5072,139,"2,795",NA,
5072,140,"2,336",78,78
5072,141,"2,415",NA,
5072,142,"2,642",NA,
5072,143,"3,177",NA,
5072,144,"2,507",NA,
5072,145,"2,807",NA,
5072,146,"1,929",83,83
5072,147,"3,205",NA,
5072,148,"2,34",NA,
5072,149,"2,546",NA,
5072,150,"2,959",NA,
5072,151,"1,828",NA,
5072,152,"2,954",NA,
5072,153,"2,544",93,93
5072,154,"3,401",NA,
5072,155,"2,023",NA,
5072,156,"2,607",NA,
5072,157,"2,41",NA,
5072,158,"1,897",NA,
5072,159,"2,842",NA,
5072,160,"2,646",96,96
5072,161,"3,189",NA,
5072,162,"2,391",NA,
5072,163,"2,259",NA,
5072,164,"2,74",NA,
5072,165,"2,41",NA,
5072,166,"1,885",NA,
5072,167,"2,601",104,104
5072,168,"3,828",NA,
5072,169,"2,788",NA,
5072,170,"2,46",NA,
5072,171,"3,044",NA,
5072,172,"3,134",NA,
5072,173,"2,331",NA,
5072,174,"2,894",110,110
5072,175,"2,925",NA,
5072,176,"2,913",NA,
5072,177,"3,574",NA,
5072,178,"2,604",NA,
5072,179,"1,993",NA,
5072,180,"1,799",NA,
5072,181,"3,044",116,116
5072,182,"3,099",NA,
5072,183,"2,519",NA,
5072,184,"2,668",NA,
5072,185,"2,147",NA,
5072,186,"3,313",NA,
5072,187,"2,01",NA,
5072,188,"0,923",123,123
5072,189,"1,047",NA,
5072,190,"1,603",NA,
5072,191,"2,765",NA,
5072,192,"3,081",NA,
5072,193,"2,92",NA,
5072,194,"2,74",NA,
5072,195,"3,052",128,128
5072,196,"2,19",NA,
5073,69,"1,6",20,20
5073,70,"2,176",NA,
5073,71,"2,216",NA,
5073,72,"2,322",NA,
5073,73,"1,89",NA,
5073,74,"1,809",NA,
5073,75,"2,488",NA,
5073,76,"3,073",24,24
5073,77,"1,987",NA,
5073,78,"2,222",NA,
5073,79,"2,012",NA,
5073,80,"2,512",NA,
5073,81,"2,386",NA,
5073,82,"2,467",NA,
5073,83,"2,493",29,29
5073,84,"2,062",NA,
5073,85,"2,49",NA,
5073,86,"2,456",NA,
5073,87,"2,165",NA,
5073,88,"1,765",NA,
5073,89,"2,947",NA,
5073,90,"2,868",33,33
5073,91,"2,759",NA,
5073,92,"2,511",NA,
5073,93,"2,393",NA,
5073,94,"2,721",NA,
5073,95,"2,637",NA,
5073,96,"2,427",NA,
5073,97,"2,528",38,38
5073,98,"2,848",NA,
5073,99,"3,443",NA,
5073,100,"2,408",NA,
5073,101,"2,577",NA,
5073,102,"2,896",NA,
5073,103,"2,322",NA,
5073,104,"3,457",43,43
5073,105,"3,076",NA,
5073,106,"2,671",NA,
5073,107,"2,448",NA,
5073,108,"3,447",NA,
5073,109,"2,099",NA,
5073,110,"2,732",NA,
5073,111,"3,113",42,42
5073,112,"2,903",NA,
5073,113,"2,589",NA,
5073,114,"4,268",NA,
5073,115,"2,963",NA,
5073,116,"2,743",NA,
5073,117,"3,067",NA,
5073,118,"1,43",46,46
5073,119,"1,859",NA,
5073,120,"1,36",NA,
5073,121,"1,292",NA,
5073,122,"1,153",NA,
5073,123,"1,699",NA,
5073,124,"2,346",NA,
5073,125,"2,205",52,52
5073,126,"1,279",NA,
5073,127,"1,727",NA,
5073,128,"1,738",NA,
5073,129,"1,471",NA,
5073,130,"1,673",NA,
5073,131,"1,942",NA,
5073,132,"1,329",NA,
5073,133,"1,189",56,56
5073,134,"2,187",NA,
5073,135,"1,755",NA,
5073,136,"1,929",NA,
5073,137,"1,573",NA,
5073,138,"2,155",NA,
5073,139,"1,786",NA,
5073,140,"2,048",62,62
5073,141,"2,201",NA,
5073,142,"1,621",NA,
5073,143,"1,57",NA,
5073,144,"2,118",NA,
5073,145,"1,774",NA,
5073,146,"1,754",65,65
5073,147,"0,523",NA,
5073,148,"1,228",NA,
5073,149,"1,297",NA,
5073,150,"2,192",NA,
5073,151,"1,784",NA,
5073,152,"2,492",NA,
5073,153,"2,337",72,72
5073,154,"2,559",NA,
5073,155,"2,566",NA,
5073,156,"2,107",NA,
5073,157,"2,363",NA,
5073,158,"2,417",NA,
5073,159,"1,831",NA,
5073,160,"1,875",78,78
5073,161,"2,561",NA,
5073,162,"2,185",NA,
5073,163,"2,668",NA,
5073,164,"2,098",NA,
5073,165,"2,069",NA,
5073,166,"2,202",NA,
5073,167,"1,927",83,83
5073,168,"2,461",NA,
5073,169,"2,969",NA,
5073,170,"1,853",NA,
5073,171,"3,288",NA,
5073,172,"2,065",NA,
5073,173,"3,301",NA,
5073,174,"3,002",92,92
5073,175,"1,279",NA,
5073,176,"2,403",NA,
5073,177,"2,327",NA,
5073,178,"2,374",NA,
5073,179,"1,505",NA,
5073,180,"2,245",NA,
5073,181,"2,393",98,98
5073,182,"2,847",NA,
5073,183,"2,62",NA,
5073,184,"1,974",NA,
5073,185,"3,13",NA,
5073,186,"2,381",NA,
5073,187,"3,323",NA,
5073,188,"3,147",106,106
5073,189,"3,629",NA,
5073,190,"2,92",NA,
5073,191,"3,503",NA,
5073,192,"3,37",NA,
5073,193,"3,854",NA,
5073,194,"3,271",NA,
5073,195,"2,562",114,114
5073,196,"4,107",NA,
5073,197,"2,247",NA,
5073,198,"4,522",NA,
5073,199,"2,958",NA,
5073,200,"3,59",NA,
5073,201,"3,1",NA,
5073,202,"3,803",125,125
5073,203,"2,921",NA,
5073,204,"2,739",NA,
5073,205,"3,771",NA,
5073,206,"3,067",NA,
5073,207,"3,111",NA,
5073,208,"4,124",NA,
5073,209,"2,748",131,131
5073,210,"3,695",NA,
5073,211,"1,459",NA,
5144,67,"2,975",29,29
5144,68,"2,392",NA,
5144,69,"3,549",NA,
5144,70,"2,98",NA,
5144,71,"1,409",NA,
5144,72,"2,128",NA,
5144,73,"2,678",NA,
5144,74,"2,5",31,31
5144,75,"3,219",NA,
5144,76,"2,933",NA,
5144,77,"1,671",NA,
5144,78,"4,264",NA,
5144,79,"3,748",NA,
5144,80,"2,581",NA,
5144,81,"2,757",37,37
5144,82,"3,153",NA,
5144,83,"2,706",NA,
5144,84,"2,421",NA,
5144,85,"2,824",NA,
5144,86,"3,75",NA,
5144,87,"0,912",NA,
5144,88,"4,911",NA,
5144,89,"3,168",NA,
5144,90,"4,507",NA,
5144,91,"3,13",NA,
5144,92,"3,186",NA,
5144,93,"3,483",NA,
5144,94,"3,324",NA,
5144,95,"2,707",NA,
5144,96,"3,194",NA,
5144,97,"2,205",NA,
5144,98,"4,252",NA,
5144,99,"2,403",NA,
5144,100,"2,619",NA,
5144,101,"3,442",NA,
5144,102,"3,258",50,50
5144,103,"3,75",NA,
5144,104,"3,431",NA,
5144,105,"2,614",NA,
5144,106,"2,213",NA,
5144,107,"3,771",NA,
5144,108,"2,77",NA,
5144,109,"2,508",50,50
5144,110,"3,755",NA,
5144,111,"2,207",NA,
5144,112,"3,595",NA,
5144,113,"3,585",NA,
5144,114,"2,669",NA,
5144,115,"2,926",NA,
5144,116,"1,486",53,53
5144,117,"1,612",NA,
5144,118,"1,493",NA,
5144,119,"1,504",NA,
5144,120,"1,359",NA,
5144,121,"1,859",NA,
5144,122,"1,661",NA,
5144,123,"1,22",57,57
5144,124,"1,567",NA,
5144,125,"1,91",NA,
5144,126,"1,912",NA,
5144,127,"1,893",NA,
5144,128,"1,402",NA,
5144,129,"1,752",NA,
5144,130,"1,921",NA,
5144,131,"2,225",63,63
5144,132,"1,68",NA,
5144,133,"2,031",NA,
5144,134,"1,669",NA,
5144,135,"1,905",NA,
5144,136,"2,36",NA,
5144,137,"2,291",NA,
5144,138,"2,407",70,70
5144,139,"1,646",NA,
5144,140,"1,178",NA,
5144,141,"1,775",NA,
5144,142,"1,616",NA,
5144,143,"1,38",NA,
5144,144,"1,27",72,72
5144,145,"1,11",NA,
5144,146,"2,209",NA,
5144,147,"1,452",NA,
5144,148,"0,25",NA,
5144,149,"1,087",NA,
5144,150,"0,77",NA,
5144,151,"2,512",71,71
5144,152,"0,529",NA,
5144,153,"1,075",NA,
5144,154,"0,733",NA,
5144,155,"1,678",NA,
5144,156,"2,576",NA,
5144,157,"2,425",NA,
5144,158,"2,719",79,79
5144,159,"2,225",NA,
5144,160,"2,278",NA,
5144,161,"2,601",NA,
5144,162,"3,481",NA,
5144,163,"2,607",NA,
5144,164,"2,172",NA,
5144,165,"2,755",87,87
5144,166,"3,32",NA,
5144,167,"2,918",NA,
5144,168,"2,778",NA,
5144,169,"2,889",NA,
5144,170,"3,419",NA,
5144,171,"2,356",NA,
5144,172,"2,523",98,98
5144,173,"3,319",NA,
5144,174,"2,656",NA,
5144,175,"2,989",NA,
5144,176,"2,683",NA,
5144,177,"1,047",NA,
5144,178,"2,101",NA,
5144,179,"1,756",102,102
5144,180,"3,795",NA,
5144,181,"2,418",NA,
5144,182,"2,452",NA,
5146,67,"1,909",19,19
5146,68,"1,076",NA,
5146,69,"1,125",NA,
5146,70,"1,865",NA,
5146,71,"1,868",NA,
5146,72,"1,648",NA,
5146,73,"1,905",NA,
5146,74,"1,096",22,22
5146,75,"1,862",NA,
5146,76,"1,924",NA,
5146,77,"2,409",NA,
5146,78,"2,54",NA,
5146,79,"2,301",NA,
5146,80,"2,063",NA,
5146,81,"2,173",28,28
5146,82,"2,252",NA,
5146,83,"2,4",NA,
5146,84,"1,976",NA,
5146,85,"2,216",NA,
5146,86,"2,447",NA,
5146,87,"2,42",NA,
5146,88,"1,916",34,34
5146,89,"2,372",NA,
5146,90,"1,974",NA,
5146,91,"2,955",NA,
5146,92,"2,183",NA,
5146,93,"1,929",NA,
5146,94,"2,005",NA,
5146,95,"2,531",39,39
5146,96,"2,287",NA,
5146,97,"2,323",NA,
5146,98,"1,827",NA,
5146,99,"1,815",NA,
5146,100,"2,592",NA,
5146,101,"2,001",NA,
5146,102,"2,735",43,43
5146,103,"1,845",NA,
5146,104,"2,394",NA,
5146,105,"2,306",NA,
5146,106,"2,777",NA,
5146,107,"2,919",NA,
5146,108,"2,002",NA,
5146,109,"2,728",45,45
5146,110,"2,817",NA,
5146,111,"2,505",NA,
5146,112,"2,81",NA,
5146,113,"2,603",NA,
5146,114,"2,19",NA,
5146,115,"2,687",NA,
5146,116,"1,966",51,51
5146,117,"2,003",NA,
5146,118,"2,454",NA,
5146,119,"0,906",NA,
5146,120,"1,573",NA,
5146,121,"1,995",NA,
5146,122,"1,985",NA,
5146,123,"2,18",58,58
5146,124,"1,699",NA,
5146,125,"1,968",NA,
5146,126,"3,072",NA,
5146,127,"2,081",NA,
5146,128,"1,664",NA,
5146,129,"1,587",NA,
5146,130,"1,404",NA,
5146,131,"2,011",61,61
5146,132,"1,775",NA,
5146,133,"1,395",NA,
5146,134,"2,377",NA,
5146,135,"1,896",NA,
5146,136,"2,707",NA,
5146,137,"2,081",NA,
5146,138,"2,011",68,68
5146,139,"1,666",NA,
5146,140,"2,266",NA,
5146,141,"1,328",NA,
5146,142,"1,715",NA,
5146,143,"2,087",NA,
5146,144,"2,491",72,72
5146,145,"1,158",NA,
5146,146,"2,067",NA,
5146,147,"2,182",NA,
5146,148,"2,051",NA,
5146,149,"1,591",NA,
5146,150,"1,945",NA,
5146,151,"1,769",77,77
5146,152,"1,931",NA,
5146,153,"1,428",NA,
5146,154,"1,835",NA,
5146,155,"0,208",NA,
5146,156,"0,658",NA,
5146,157,"1,239",NA,
5146,158,"1,336",79,79
5146,159,"1,935",NA,
5146,160,"1,942",NA,
5146,161,"2,029",NA,
5146,162,"1,332",NA,
5146,163,"2,523",NA,
5146,164,"1,514",NA,
5146,165,"2,95",86,86
5146,166,"1,957",NA,
5146,167,"2,474",NA,
5146,168,"2,615",NA,
5146,169,"2,442",NA,
5146,170,"2,512",NA,
5146,171,"2,471",NA,
5146,172,"3,07",92,92
5146,173,"1,427",NA,
5146,174,"3,687",NA,
5146,175,"2,507",NA,
5146,176,"2,707",NA,
5146,177,"2,144",NA,
5146,178,"1,968",NA,
5146,179,"2,187",98,98
5146,180,"3,656",NA,
5146,181,"2,329",NA,
5146,182,"2,032",NA,
5147,67,"1,222",23,23
5147,68,"1,309",NA,
5147,69,"1,46",NA,
5147,70,"1,697",NA,
5147,71,"1,839",NA,
5147,72,"2,214",NA,
5147,73,"2,11",NA,
5147,74,"2,407",26,26
5147,75,"2,047",NA,
5147,76,"2,218",NA,
5147,77,"2,016",NA,
5147,78,"2,387",NA,
5147,79,"2,466",NA,
5147,80,"2,146",NA,
5147,81,"2,446",32,32
5147,82,"2,124",NA,
5147,83,"2,305",NA,
5147,84,"1,961",NA,
5147,85,"1,903",NA,
5147,86,"2,343",NA,
5147,87,"2,338",NA,
5147,88,"2,567",36,36
5147,89,"2,492",NA,
5147,90,"2,876",NA,
5147,91,"2,998",NA,
5147,92,"3,054",NA,
5147,93,"2,478",NA,
5147,94,"2,894",NA,
5147,95,"2,312",NA,
5147,96,"2,263",NA,
5147,97,"2,428",NA,
5147,98,"1,634",NA,
5147,99,"2,35",NA,
5147,100,"1,687",NA,
5147,101,"2,284",NA,
5147,102,"2,722",42,42
5147,103,"2,126",NA,
5147,104,"2,128",NA,
5147,105,"1,643",NA,
5147,106,"1,671",NA,
5147,107,"1,693",NA,
5147,108,"2,174",NA,
5147,109,"1,136",48,48
5147,110,"1,047",NA,
5147,111,"0,762",NA,
5147,112,"0,729",NA,
5147,113,"1,87",NA,
5147,114,"1,912",NA,
5147,115,"2,008",NA,
5147,116,"1,323",53,53
5147,117,"1,786",NA,
5147,118,"2,9",NA,
5147,119,"1,687",NA,
5147,120,"1,23",NA,
5147,121,"2,302",NA,
5147,122,"1,759",NA,
5147,123,"2,354",58,58
5147,124,"2,385",NA,
5147,125,"2,203",NA,
5147,126,"2,53",NA,
5147,127,"1,873",NA,
5147,128,"1,013",NA,
5147,129,"2,425",NA,
5147,130,"2,596",NA,
5147,131,"2,791",64,64
5147,132,"2,7",NA,
5147,133,"2,468",NA,
5147,134,"2,521",NA,
5147,135,"2,129",NA,
5147,136,"2,144",NA,
5147,137,"2,403",NA,
5147,138,"2,819",72,72
5147,139,"2,506",NA,
5147,140,"2,692",NA,
5147,141,"3,095",NA,
5147,142,"2,966",NA,
5147,143,"2,918",NA,
5147,144,"2,396",77,77
5147,145,"3,153",NA,
5147,146,"2,156",NA,
5147,147,"2,049",NA,
5147,148,"2,987",NA,
5147,149,"2,486",NA,
5147,150,"2,607",NA,
5147,151,"2,95",84,84
5147,152,"2,107",NA,
5147,153,"2,484",NA,
5147,154,"4,011",NA,
5147,155,"2,708",NA,
5147,156,"2,936",NA,
5147,157,"2,99",NA,
5147,158,"3,705",91,91
5147,159,"2,049",NA,
5147,160,"3,28",NA,
5147,161,"2,041",NA,
5147,162,"2,971",NA,
5147,163,"2,902",NA,
5147,164,"3,25",NA,
5147,165,"2,725",98,98
5147,166,"3,167",NA,
5147,167,"2,791",NA,
5147,168,"3,922",NA,
5147,169,"4,008",NA,
5147,170,"2,634",NA,
5147,171,"3,425",NA,
5147,172,"3,115",106,106
5147,173,"3,664",NA,
5147,174,"2,959",NA,
5147,175,"3,222",NA,
5147,176,"3,054",NA,
5147,177,"1,054",NA,
5147,178,"2,788",NA,
5147,179,"2,857",114,114
5147,180,"4,217",NA,
5147,181,"1,837",NA,
5147,182,"2,505",NA,
5148,67,"1,654",24,24
5148,68,"2,087",NA,
5148,69,"1,117",NA,
5148,70,"1,908",NA,
5148,71,"2,036",NA,
5148,72,"1,302",NA,
5148,73,"1,837",NA,
5148,74,"2,108",27,27
5148,75,"1,268",NA,
5148,76,"1,929",NA,
5148,77,"1,653",NA,
5148,78,"1,011",NA,
5148,79,"1,099",NA,
5148,80,"1,691",NA,
5148,81,"1,463",31,31
5148,82,"1,844",NA,
5148,83,"1,727",NA,
5148,84,"1,311",NA,
5148,85,"1,445",NA,
5148,86,"1,212",NA,
5148,87,"1,913",NA,
5148,88,"2,454",35,35
5148,89,"2,261",NA,
5148,90,"2,367",NA,
5148,91,"1,549",NA,
5148,92,"2,419",NA,
5148,93,"1,581",NA,
5148,94,"0,679",NA,
5148,95,"0,881",NA,
5148,96,"1,409",NA,
5148,97,"1,475",NA,
5148,98,"1,411",NA,
5148,99,"2,028",NA,
5148,100,"0,187",NA,
5148,101,"1,434",NA,
5148,102,"2,056",41,41
5148,103,"1,704",NA,
5148,104,"2,124",NA,
5148,105,"2,606",NA,
5148,106,"1,948",NA,
5148,107,"2,502",NA,
5148,108,"2,258",NA,
5148,109,"2,111",42,42
5148,110,"1,677",NA,
5148,111,"1,662",NA,
5148,112,"1,498",NA,
5148,113,"1,445",NA,
5148,114,"0,673",NA,
5148,115,"1,124",NA,
5148,116,"1,522",48,48
5148,117,"2,068",NA,
5148,118,"1,932",NA,
5148,119,"2,056",NA,
5148,120,"2,29",NA,
5148,121,"2,122",NA,
5148,122,"1,885",NA,
5148,123,"1,971",52,52
5148,124,"2,068",NA,
5148,125,"2,325",NA,
5148,126,"1,577",NA,
5148,127,"1,865",NA,
5148,128,"1,445",NA,
5148,129,"2,131",NA,
5148,130,"2,1",NA,
5148,131,"2,076",58,58
5148,132,"1,983",NA,
5148,133,"2,141",NA,
5148,134,"1,931",NA,
5148,135,"1,848",NA,
5148,136,"2,25",NA,
5148,137,"1,827",NA,
5148,138,"2,27",65,65
5148,139,"1,515",NA,
5148,140,"1,405",NA,
5148,141,"1,775",NA,
5148,142,"1,303",NA,
5148,143,"1,989",NA,
5148,144,"1,463",66,66
5148,145,"1,403",NA,
5148,146,"1,955",NA,
5148,147,"2,011",NA,
5148,148,"1,615",NA,
5148,149,"1,138",NA,
5148,150,"1,229",NA,
5148,151,"2,74",67,67
5148,152,"1,186",NA,
5148,153,"1,903",NA,
5148,154,"1,917",NA,
5148,155,"3,203",NA,
5148,156,"2,915",NA,
5148,157,"2,508",NA,
5148,158,"2,687",76,76
5148,159,"3,706",NA,
5148,160,"2,357",NA,
5148,161,"3,59",NA,
5148,162,"3,329",NA,
5148,163,"3,428",NA,
5148,164,"2,863",NA,
5148,165,"3,011",85,85
5148,166,"3,15",NA,
5148,167,"2,625",NA,
5148,168,"3,501",NA,
5148,169,"4,655",NA,
5148,170,"3,151",NA,
5148,171,"2,794",NA,
5148,172,"2,474",97,97
5148,173,"3,791",NA,
5148,174,"2,816",NA,
5148,175,"3,335",NA,
5148,176,"4,2",NA,
5148,177,"1,067",NA,
5148,178,"2,571",NA,
5148,179,"3,027",102,102
5148,180,"3,114",NA,
5148,181,"3,345",NA,
5148,182,"2,274",NA,
5149,67,"2,162",21,21
5149,68,"1,794",NA,
5149,69,"1,431",NA,
5149,70,"2,318",NA,
5149,71,"2,134",NA,
5149,72,"1,934",NA,
5149,73,"2,025",NA,
5149,74,"2,395",24,24
5149,75,"2,031",NA,
5149,76,"2,954",NA,
5149,77,"2,622",NA,
5149,78,"2,504",NA,
5149,79,"2,444",NA,
5149,80,"2,817",NA,
5149,81,"2,601",28,28
5149,82,"1,955",NA,
5149,83,"2,451",NA,
5149,84,"2,591",NA,
5149,85,"2,87",NA,
5149,86,"3,087",NA,
5149,87,"3,343",NA,
5149,88,"2,709",32,32
5149,89,"3,21",NA,
5149,90,"3,171",NA,
5149,91,"3,421",NA,
5149,92,"2,786",NA,
5149,93,"3,214",NA,
5149,94,"4,08",NA,
5149,95,"1,793",34,34
5149,96,"3,695",NA,
5149,97,"3,314",NA,
